지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),현지기압(hPa),지면온도(°C)
108,서울,2023-01-16 22:00,-5.6,,2.4,60,1015.9,-1.6
108,서울,2023-01-16 23:00,-5.4,,2.5,54,1016.1,-1.9
108,서울,2023-01-17 0:00,-5.9,,1.5,60,1016.2,-2.2
108,서울,2023-01-17 1:00,-6.4,,1.6,66,1016.5,-2.4
108,서울,2023-01-17 2:00,-6.5,,1.7,67,1016.5,-2.5
108,서울,2023-01-17 3:00,-6.8,,1.2,68,1017.1,-2.6
108,서울,2023-01-17 4:00,-6.6,,2.4,64,1017.2,-2.5
108,서울,2023-01-17 5:00,-6.6,,1.9,63,1017.1,-2.7
108,서울,2023-01-17 6:00,-6.7,,1.5,58,1016.4,-2.6
108,서울,2023-01-17 7:00,-6.8,,2.1,64,1016.5,-2.6
108,서울,2023-01-17 8:00,-6.8,,3,71,1016.4,-2.8
108,서울,2023-01-17 9:00,-6.4,,2.5,71,1017.1,-1.9
108,서울,2023-01-17 10:00,-5,,2.8,59,1016.7,-0.8
108,서울,2023-01-17 11:00,-3.8,,2.1,52,1016.4,-0.3
108,서울,2023-01-17 12:00,-3.1,,1.8,49,1015.8,-0.2
108,서울,2023-01-17 13:00,-1.7,,1.1,48,1014.8,0
108,서울,2023-01-17 14:00,-0.5,,1.8,48,1014.7,0.2
108,서울,2023-01-17 15:00,-1.1,0,2.8,57,1014.8,-0.1
108,서울,2023-01-17 16:00,-1.2,,1.5,59,1014.3,0
108,서울,2023-01-17 17:00,-1.1,,0.7,59,1014.4,-0.1
108,서울,2023-01-17 18:00,-1.3,0,1.5,62,1014.8,-0.1
108,서울,2023-01-17 19:00,-1.3,,0.5,63,1014.8,-0.1
108,서울,2023-01-17 20:00,-1.3,,2.2,70,1014.8,-0.2
108,서울,2023-01-17 21:00,-1.5,0,2,75,1014.7,-0.2
108,서울,2023-01-17 22:00,-2.1,,1.9,78,1014.7,-0.6
108,서울,2023-01-17 23:00,-2.4,,1.1,78,1015.2,-0.8
108,서울,2023-01-18 0:00,-2.5,0,2,81,1015.1,-1.1
108,서울,2023-01-18 1:00,-2.7,,0.3,81,1015.4,-1.6
108,서울,2023-01-18 2:00,-2.7,,1.1,84,1015.4,-1.4
108,서울,2023-01-18 3:00,-2.4,0,1.5,81,1015.6,-1.5
108,서울,2023-01-18 4:00,-2.9,,0.7,85,1015.5,-2.1
108,서울,2023-01-18 5:00,-3.6,,1.2,87,1015.4,-2.5
108,서울,2023-01-18 6:00,-3.9,,1.2,88,1015.5,-2.4
108,서울,2023-01-18 7:00,-4,,1.1,89,1015.7,-2.8
108,서울,2023-01-18 8:00,-4.5,,2,90,1016.1,-3.1
108,서울,2023-01-18 9:00,-4.3,,1.1,89,1016.7,-2.4
108,서울,2023-01-18 10:00,-2.6,,2.5,73,1016.5,-0.7
108,서울,2023-01-18 11:00,-0.8,,2.8,54,1016.4,0.3
108,서울,2023-01-18 12:00,0.1,,2.8,48,1015.8,2.2
108,서울,2023-01-18 13:00,0.5,,3.4,44,1015,2.7
108,서울,2023-01-18 14:00,0.9,,3.9,35,1014.5,3.2
108,서울,2023-01-18 15:00,2.2,,3.3,36,1014.1,3.3
108,서울,2023-01-18 16:00,1.5,,4,33,1014.3,0
108,서울,2023-01-18 17:00,0.9,,2.9,29,1014.3,-0.1
108,서울,2023-01-18 18:00,-0.5,,2.3,29,1014.7,-0.2
108,서울,2023-01-18 19:00,-1.3,,2.2,42,1014.9,-0.4
108,서울,2023-01-18 20:00,-1.6,,2.8,48,1014.9,-0.7
108,서울,2023-01-18 21:00,-2.3,,1.4,54,1014.9,-0.9
108,서울,2023-01-18 22:00,-3.2,,1.6,58,1014.8,-1.2
108,서울,2023-01-18 23:00,-3.6,,1.4,56,1014.6,-1.8
108,서울,2023-01-19 0:00,-3.9,,0.5,59,1015,-2.5
108,서울,2023-01-19 1:00,-4.3,,0.7,64,1015.4,-3.1
108,서울,2023-01-19 2:00,-4.5,,1.1,62,1016,-3.5
108,서울,2023-01-19 3:00,-5.1,,1.1,63,1015.8,-3.7
108,서울,2023-01-19 4:00,-5.3,,2.6,66,1014.9,-3.9
108,서울,2023-01-19 5:00,-5.7,,2.1,71,1014.8,-3.9
108,서울,2023-01-19 6:00,-5.9,,2.4,74,1014.1,-3.9
108,서울,2023-01-19 7:00,-5.7,,2.4,75,1013.9,-3.8
108,서울,2023-01-19 8:00,-5.3,,2.8,76,1014.1,-3.3
108,서울,2023-01-19 9:00,-3.8,,2.8,73,1014.4,-1.7
108,서울,2023-01-19 10:00,-2.4,,2.6,66,1014.5,-0.5
108,서울,2023-01-19 11:00,-1.3,,2.6,62,1014.1,-0.1
108,서울,2023-01-19 12:00,0.2,,2.3,56,1013,0.3
108,서울,2023-01-19 13:00,2.3,,0.9,53,1011.8,1.9
108,서울,2023-01-19 14:00,3.9,,3.4,54,1010.9,2.3
108,서울,2023-01-19 15:00,4,,1.7,54,1010.5,1.8
108,서울,2023-01-19 16:00,4.2,,2.7,53,1010.4,1.2
108,서울,2023-01-19 17:00,3.8,,2.8,49,1010.2,0
108,서울,2023-01-19 18:00,3.6,,3,59,1009.9,-0.1
108,서울,2023-01-19 19:00,3.4,,2.8,65,1009.9,-0.1
108,서울,2023-01-19 20:00,2.9,,3.1,73,1009.7,-0.1
108,서울,2023-01-19 21:00,2.6,0.1,1.4,80,1009.6,-0.1
108,서울,2023-01-19 22:00,2.8,,4.9,79,1009.1,-0.1
108,서울,2023-01-19 23:00,2.8,,1.3,79,1008.6,-0.1
108,서울,2023-01-20 0:00,1.5,0.9,2.4,95,1009.3,-0.1
108,서울,2023-01-20 1:00,1.4,,1.8,95,1009,-0.1
108,서울,2023-01-20 2:00,1.7,,3,92,1009.2,-0.2
108,서울,2023-01-20 3:00,1.8,,3.9,83,1010.1,-0.2
108,서울,2023-01-20 4:00,1.3,,3.2,74,1010.3,-0.3
108,서울,2023-01-20 5:00,1.1,,4.7,69,1010.7,-0.4
108,서울,2023-01-20 6:00,-0.2,,4.3,72,1011.8,-0.6
108,서울,2023-01-20 7:00,-1.4,,4.8,64,1013.3,-0.9
108,서울,2023-01-20 8:00,-2.4,,5.8,60,1014.3,-1.4
108,서울,2023-01-20 9:00,-3.7,,4.5,49,1016.2,-1.9
108,서울,2023-01-20 10:00,-4,,6.5,41,1017.7,-1.2
108,서울,2023-01-20 11:00,-4.1,,4.8,41,1018.2,-0.1
108,서울,2023-01-20 12:00,-3.5,,5.2,41,1017.9,1.4
108,서울,2023-01-20 13:00,-3.4,,6,35,1017.3,1.8
108,서울,2023-01-20 14:00,-2.9,,4,34,1017.2,3.9
108,서울,2023-01-20 15:00,-2.6,,4.3,32,1017.2,3.1
108,서울,2023-01-20 16:00,-1.8,,3,31,1018,-0.1
108,서울,2023-01-20 17:00,-3,,3.5,39,1018.2,-0.4
108,서울,2023-01-20 18:00,-4.3,,3,42,1018.7,-1
108,서울,2023-01-20 19:00,-5,,3.1,43,1019,-1.6
108,서울,2023-01-20 20:00,-5.6,,1.3,43,1019.5,-2.1
108,서울,2023-01-20 21:00,-6.1,,2.8,47,1019.8,-3.1
108,서울,2023-01-20 22:00,-6.5,,2.4,47,1020,-4
108,서울,2023-01-20 23:00,-7.1,,1.5,49,1020.1,-4.5
108,서울,2023-01-21 0:00,-7.7,,1.6,53,1020.4,-5.1
108,서울,2023-01-21 1:00,-8.3,,1.7,57,1020.4,-5.3
108,서울,2023-01-21 2:00,-8.4,,2.6,58,1020.7,-5.6
108,서울,2023-01-21 3:00,-8.9,,1.8,62,1021.3,-5.7
108,서울,2023-01-21 4:00,-9.2,,1.9,63,1020.8,-5.9
108,서울,2023-01-21 5:00,-9.5,,1.5,63,1020.1,-6
108,서울,2023-01-21 6:00,-10.1,,1.7,63,1020,-6.1
108,서울,2023-01-21 7:00,-10.3,,1.2,65,1020.3,-6.1
108,서울,2023-01-21 8:00,-10.5,,2.3,65,1020.1,-6.1
108,서울,2023-01-21 9:00,-9.3,,2.6,66,1020.5,-5.1
108,서울,2023-01-21 10:00,-6.6,,1.5,58,1020.9,-1.7
108,서울,2023-01-21 11:00,-4.1,,1,49,1021,0.5
108,서울,2023-01-21 12:00,-2.7,,2.6,40,1020.4,2.7
108,서울,2023-01-21 13:00,-1,,2,39,1019.9,3.4
108,서울,2023-01-21 14:00,0,,1.6,40,1019.4,2.3
108,서울,2023-01-21 15:00,1.1,,1.6,45,1019,4.7
108,서울,2023-01-21 16:00,1.2,,1.5,44,1018.5,0
108,서울,2023-01-21 17:00,0.5,,0.6,46,1018.2,-0.1
108,서울,2023-01-21 18:00,-0.9,,1,50,1018.5,-0.3
108,서울,2023-01-21 19:00,-1.7,,1.2,55,1018.4,-0.6
108,서울,2023-01-21 20:00,-2.4,,1.5,57,1018.9,-0.8
108,서울,2023-01-21 21:00,-2.8,,2.8,59,1018,-1
108,서울,2023-01-21 22:00,-2.7,,2.4,59,1017.9,-1.2
108,서울,2023-01-21 23:00,-2.8,,2.6,58,1018.3,-1.6
108,서울,2023-01-22 0:00,-2.7,,3.5,58,1017.7,-1.9
108,서울,2023-01-22 1:00,-2.7,,2.8,56,1017.4,-2.1
108,서울,2023-01-22 2:00,-2.6,,2.7,53,1017.2,-2.3
108,서울,2023-01-22 3:00,-2.6,,1.1,55,1018.9,-2.2
108,서울,2023-01-22 4:00,-2.4,,2.4,55,1018.7,-2.3
108,서울,2023-01-22 5:00,-2.4,,4.1,57,1017.1,-2.3
108,서울,2023-01-22 6:00,-2.6,,2.2,56,1017.1,-2.3
108,서울,2023-01-22 7:00,-2.5,,3.9,56,1016.4,-2.4
108,서울,2023-01-22 8:00,-2.4,,3.8,54,1015.9,-2.2
108,서울,2023-01-22 9:00,-1.9,,3.6,54,1016.6,-1.6
108,서울,2023-01-22 10:00,-1.5,,3.1,60,1017.4,-1
108,서울,2023-01-22 11:00,-1.8,,4.2,79,1017.1,-0.4
108,서울,2023-01-22 12:00,-0.6,0,2.8,76,1016.4,-0.1
108,서울,2023-01-22 13:00,0.4,,2.2,73,1015.4,0.3
108,서울,2023-01-22 14:00,1.2,,2.9,70,1014.4,0.5
108,서울,2023-01-22 15:00,2.1,,2,64,1014,0.9
108,서울,2023-01-22 16:00,2.5,,2.1,57,1013.6,0.7
108,서울,2023-01-22 17:00,2.1,,2.4,57,1013.5,-0.1
108,서울,2023-01-22 18:00,1.5,,1.6,58,1013.1,-0.1
108,서울,2023-01-22 19:00,1.2,,2,61,1013.5,-0.1
108,서울,2023-01-22 20:00,1.1,,2.2,63,1013.8,-0.2
108,서울,2023-01-22 21:00,0.4,,1,66,1013.9,-0.2
108,서울,2023-01-22 22:00,-0.2,,2.7,70,1013.4,-0.5
108,서울,2023-01-22 23:00,-0.6,,2.2,71,1013.2,-0.8
108,서울,2023-01-23 0:00,-1.2,,2.1,73,1013.4,-1.2
108,서울,2023-01-23 1:00,-0.7,,0.7,72,1014,-0.7
108,서울,2023-01-23 2:00,-0.5,,1.7,71,1013.8,-1.1
108,서울,2023-01-23 3:00,-0.6,,2,73,1013.8,-1.1
108,서울,2023-01-23 4:00,-1,,1.3,76,1013.2,-1.8
108,서울,2023-01-23 5:00,-1.4,,1.8,79,1011.8,-1.6
108,서울,2023-01-23 6:00,-0.8,,1.7,77,1012.2,-1.3
108,서울,2023-01-23 7:00,-1,,2,76,1012.4,-2.4
108,서울,2023-01-23 8:00,-1.5,,0.7,78,1012.5,-2.7
108,서울,2023-01-23 9:00,-1.3,,1.7,85,1013,-1.6
108,서울,2023-01-23 10:00,0.9,,0.5,80,1013.4,-0.2
108,서울,2023-01-23 11:00,3.1,,1.5,70,1013,1.7
108,서울,2023-01-23 12:00,3.9,,3,64,1012.1,4.7
108,서울,2023-01-23 13:00,4,,3.4,62,1011.7,5.6
108,서울,2023-01-23 14:00,4.2,,3.2,62,1010.6,5.6
108,서울,2023-01-23 15:00,3.1,,4.3,59,1010.6,2.7
108,서울,2023-01-23 16:00,2.6,,3.6,51,1010.5,1.1
108,서울,2023-01-23 17:00,1.3,,4.2,59,1010.8,-0.5
108,서울,2023-01-23 18:00,-0.2,,3.8,63,1011.4,-0.2
108,서울,2023-01-23 19:00,-1.4,,3.6,67,1012.1,-0.4
108,서울,2023-01-23 20:00,-2.1,,3.6,65,1012.7,-0.6
108,서울,2023-01-23 21:00,-3.3,,4.8,65,1013.4,-1
108,서울,2023-01-23 22:00,-5,,4.3,70,1013.8,-1.4
108,서울,2023-01-23 23:00,-5.9,,4.4,54,1014.5,-1.9
108,서울,2023-01-24 0:00,-6.9,,3.9,47,1015,-2.6
108,서울,2023-01-24 1:00,-8.4,,5.7,61,1015.1,-3.8
108,서울,2023-01-24 2:00,-10.1,,4.7,59,1015.6,-5.3
108,서울,2023-01-24 3:00,-11.4,,5.1,62,1015.6,-6.6
108,서울,2023-01-24 4:00,-12.4,,6.1,62,1015.6,-7.3
108,서울,2023-01-24 5:00,-13.4,,4.4,63,1016,-8
108,서울,2023-01-24 6:00,-14.6,0,5.6,57,1016.5,-9
108,서울,2023-01-24 7:00,-15.6,,5.9,55,1016.9,-9.7
108,서울,2023-01-24 8:00,-16.4,,5.2,48,1017.6,-10.2
108,서울,2023-01-24 9:00,-16.6,,5.3,45,1018.2,-9.6
108,서울,2023-01-24 10:00,-16,,6.6,41,1018.5,-6
108,서울,2023-01-24 11:00,-15.4,,4.7,42,1018.5,-1.4
108,서울,2023-01-24 12:00,-14.4,,4.8,41,1017.7,0
108,서울,2023-01-24 13:00,-14.2,,6.8,43,1016.7,-0.3
108,서울,2023-01-24 14:00,-12.7,,4.4,43,1016.3,0.7
108,서울,2023-01-24 15:00,-12.9,,6,43,1016.6,-0.1
108,서울,2023-01-24 16:00,-12.7,,5.8,45,1017.2,-2.5
108,서울,2023-01-24 17:00,-13.4,,5.7,47,1018.1,-5.7
108,서울,2023-01-24 18:00,-14.3,,3.8,49,1018.9,-8.3
108,서울,2023-01-24 19:00,-15,,4.8,54,1019.8,-9.4
108,서울,2023-01-24 20:00,-15.7,,4.6,56,1020.6,-9.9
108,서울,2023-01-24 21:00,-16.2,,3.2,58,1021.3,-10
108,서울,2023-01-24 22:00,-16.6,,2.6,59,1021.8,-10.1
108,서울,2023-01-24 23:00,-16.8,,2.6,60,1022,-10.4
108,서울,2023-01-25 0:00,-17,,2,60,1022.1,-10.5
108,서울,2023-01-25 1:00,-17.1,,1.7,59,1022.1,-10.6
108,서울,2023-01-25 2:00,-17.2,,2.3,57,1022.4,-10.6
108,서울,2023-01-25 3:00,-17,,2.6,55,1022.6,-10.8
108,서울,2023-01-25 4:00,-17,,2.4,57,1022.3,-10.8
108,서울,2023-01-25 5:00,-16.8,,3,56,1022.3,-11.1
108,서울,2023-01-25 6:00,-16.9,,3.6,51,1022,-11.4
108,서울,2023-01-25 7:00,-17,,2.6,50,1021.9,-11.4
108,서울,2023-01-25 8:00,-17.2,,2.4,51,1021.9,-11.2
108,서울,2023-01-25 9:00,-16.4,,2.5,55,1021.6,-10
108,서울,2023-01-25 10:00,-14.4,,1.9,51,1021.8,-5.3
108,서울,2023-01-25 11:00,-11.5,,1.3,47,1021.6,-0.5
108,서울,2023-01-25 12:00,-9.6,,2.4,39,1021.2,1.4
108,서울,2023-01-25 13:00,-8.5,,2.5,33,1020.4,2.1
108,서울,2023-01-25 14:00,-8.1,,2.5,29,1019.3,3.3
108,서울,2023-01-25 15:00,-6.1,,2.6,28,1018.4,2.9
108,서울,2023-01-25 16:00,-5.6,,1.4,30,1017.2,-0.1
108,서울,2023-01-25 17:00,-5.8,,1.4,34,1016.7,-0.9
108,서울,2023-01-25 18:00,-7.5,,1.5,38,1016.5,-2.4
108,서울,2023-01-25 19:00,-8.2,,1.5,40,1016.6,-4
108,서울,2023-01-25 20:00,-8.5,,1.2,43,1016,-5.5
108,서울,2023-01-25 21:00,-8.3,,2.3,43,1015.5,-6.1
108,서울,2023-01-25 22:00,-7.9,,2.9,50,1015,-6.3
108,서울,2023-01-25 23:00,-8.6,,1.2,49,1014.9,-6.8
108,서울,2023-01-26 0:00,-8.7,0,1.6,52,1015.1,-6.2
108,서울,2023-01-26 1:00,-8.3,,2,52,1014.8,-6
108,서울,2023-01-26 2:00,-8.3,,3,56,1014.8,-5.6
108,서울,2023-01-26 3:00,-8.7,0,3.4,64,1014.8,-5.8
108,서울,2023-01-26 4:00,-8.7,,3.4,73,1013.9,-5.3
108,서울,2023-01-26 5:00,-8.9,,3.9,81,1013.4,-4.7
108,서울,2023-01-26 6:00,-9,0.4,3.9,86,1013,-4.3
108,서울,2023-01-26 7:00,-8.8,,3,87,1013.4,-3.8
108,서울,2023-01-26 8:00,-8.6,,3.4,88,1013.5,-3.5
108,서울,2023-01-26 9:00,-8.1,0.4,3.1,88,1013.8,-2.8
108,서울,2023-01-26 10:00,-7.2,,2.7,85,1014,-2.1
108,서울,2023-01-26 11:00,-6.2,,2.9,83,1014.1,-1.3
108,서울,2023-01-26 12:00,-5.3,0,2.5,82,1013.7,-0.9
108,서울,2023-01-26 13:00,-4.7,,2.3,81,1013,-0.7
108,서울,2023-01-26 14:00,-4,,1.3,81,1012.5,-0.5
108,서울,2023-01-26 15:00,-3.8,0,1.6,80,1011.8,-0.5
108,서울,2023-01-26 16:00,-3.5,,1.5,80,1011.8,-0.5
108,서울,2023-01-26 17:00,-3.5,,1.1,79,1011.9,-0.7
108,서울,2023-01-26 18:00,-3.8,,1.8,80,1012,-0.9
108,서울,2023-01-26 19:00,-3.9,,1.4,81,1011.8,-11
108,서울,2023-01-26 20:00,-3.8,,1.5,84,1012.3,-1.2
108,서울,2023-01-26 21:00,-3.9,,2.2,84,1012.5,-1.3
108,서울,2023-01-26 22:00,-4.2,,2.3,82,1012.5,-1.4
108,서울,2023-01-26 23:00,-4.9,,1.9,79,1012.2,-1.8
108,서울,2023-01-27 0:00,-5.5,,1.5,77,1012.3,-2.1
108,서울,2023-01-27 1:00,-6,,1.6,77,1012,-2.4
108,서울,2023-01-27 2:00,-6.7,,1.8,79,1011.8,-2.7
108,서울,2023-01-27 3:00,-6.7,,3.3,79,1011.7,-2.9
108,서울,2023-01-27 4:00,-7.3,,2.3,79,1011.2,-3.1
108,서울,2023-01-27 5:00,-7.5,,2.2,78,1010.7,-3.3
108,서울,2023-01-27 6:00,-8.2,,1.2,80,1010.6,-3.7
108,서울,2023-01-27 7:00,-8.6,,1.5,81,1011.1,-3.9
108,서울,2023-01-27 8:00,-8.7,,3.2,70,1011.9,-4
108,서울,2023-01-27 9:00,-8.3,,3.2,62,1012.6,-3.8
108,서울,2023-01-27 10:00,-7.6,,5.4,52,1012.9,-2.3
108,서울,2023-01-27 11:00,-7.2,,5,50,1013.3,-0.9
108,서울,2023-01-27 12:00,-6.4,,5.7,44,1012.5,-0.3
108,서울,2023-01-27 13:00,-5,,5.7,39,1011.1,-0.1
108,서울,2023-01-27 14:00,-4.3,,6.1,38,1010.6,-0.1
108,서울,2023-01-27 15:00,-4.2,,4.9,38,1010.4,0.1
108,서울,2023-01-27 16:00,-4.4,,5.8,39,1010.6,-0.1
108,서울,2023-01-27 17:00,-5.2,,5.1,38,1011.3,-0.6
108,서울,2023-01-27 18:00,-6.6,,5,42,1011.6,-2
108,서울,2023-01-27 19:00,-7.4,,3.1,46,1012.5,-3.8
108,서울,2023-01-27 20:00,-8,,4.1,49,1013.2,-5
108,서울,2023-01-27 21:00,-8.5,,2.2,51,1013.6,-5.7
108,서울,2023-01-27 22:00,-9,,2.1,53,1013.5,-6.2
108,서울,2023-01-27 23:00,-9.3,,2.1,54,1013.3,-6.5
108,서울,2023-01-28 0:00,-9.5,,1.2,56,1013,-6.8
108,서울,2023-01-28 1:00,-9.7,,1.5,58,1012.7,-7
108,서울,2023-01-28 2:00,-9.5,,3,56,1012.7,-7.2
108,서울,2023-01-28 3:00,-9.7,,2.3,55,1012.9,-7.4
108,서울,2023-01-28 4:00,-9.9,,2.7,56,1012.8,-7.6
108,서울,2023-01-28 5:00,-10.3,,1.4,56,1012.9,-7.8
108,서울,2023-01-28 6:00,-10.9,,1.3,56,1012.6,-8.1
108,서울,2023-01-28 7:00,-10.8,,1.9,53,1012.7,-8.2
108,서울,2023-01-28 8:00,-11.1,,1.4,54,1012.1,-8.2
108,서울,2023-01-28 9:00,-10.1,,2.3,57,1012.3,-6.9
108,서울,2023-01-28 10:00,-7.1,,1,52,1012,-3.2
108,서울,2023-01-28 11:00,-4.7,,2,45,1012.3,-0.6
108,서울,2023-01-28 12:00,-3.9,0,2.1,45,1011.5,-0.2
108,서울,2023-01-28 13:00,-2.6,,3.2,45,1010.2,2.6
108,서울,2023-01-28 14:00,-1.6,,4,44,1009.2,4.2
108,서울,2023-01-28 15:00,-0.9,,4.7,42,1009,3.6
108,서울,2023-01-28 16:00,-0.8,,3.5,48,1009.2,-0.2
108,서울,2023-01-28 17:00,-1,,3.1,51,1009.4,-0.2
108,서울,2023-01-28 18:00,-2.2,,3.3,58,1009.9,-0.6
108,서울,2023-01-28 19:00,-2.8,,2.7,65,1010.4,-1.4
108,서울,2023-01-28 20:00,-3.2,,2.2,70,1010.8,-2.3
108,서울,2023-01-28 21:00,-4,,2,73,1011,-3.5
108,서울,2023-01-28 22:00,-4.5,,3,60,1011.2,-4.7
108,서울,2023-01-28 23:00,-5.4,,1.9,54,1011.3,-5.5
108,서울,2023-01-29 0:00,-6,,2.2,53,1011.2,-6
108,서울,2023-01-29 1:00,-6.8,,1.1,54,1010.7,-6.4
108,서울,2023-01-29 2:00,-7.3,,0.4,56,1010.5,-6.7
108,서울,2023-01-29 3:00,-7,,1.4,58,1010.7,-6.8
108,서울,2023-01-29 4:00,-7.2,,1.4,58,1010.5,-6.6
108,서울,2023-01-29 5:00,-7.6,,1.7,65,1010.1,-6.9
108,서울,2023-01-29 6:00,-7.9,,2,65,1009.9,-7.2
108,서울,2023-01-29 7:00,-7.7,,2.5,67,1009.9,-6.8
108,서울,2023-01-29 8:00,-7.9,,2.9,66,1009.8,-6.8
108,서울,2023-01-29 9:00,-6.4,,2.8,63,1010.1,-5.3
108,서울,2023-01-29 10:00,-4.1,,2.7,57,1010,-1.7
108,서울,2023-01-29 11:00,-2.2,,2.5,51,1009.4,0.2
108,서울,2023-01-29 12:00,-0.1,,2.3,52,1008.3,3.1
108,서울,2023-01-29 13:00,1.5,,0.9,53,1006.7,5.3
108,서울,2023-01-29 14:00,4,,3.1,53,1005.5,7.8
108,서울,2023-01-29 15:00,4.5,,4.5,54,1004.5,3.7
108,서울,2023-01-29 16:00,4.2,,5.5,59,1004,1.6
108,서울,2023-01-29 17:00,3.9,,4.7,60,1004.4,0.5
108,서울,2023-01-29 18:00,2.9,,3.2,59,1004.9,-0.1
108,서울,2023-01-29 19:00,2.5,,3.3,70,1005.4,-0.2
108,서울,2023-01-29 20:00,1.7,,2.8,73,1006.2,-0.3
108,서울,2023-01-29 21:00,0.9,,4.7,55,1007.1,-0.7
108,서울,2023-01-29 22:00,-0.3,,3.6,53,1008.1,-1.2
108,서울,2023-01-29 23:00,-0.9,,3.2,58,1008.9,-1.8
108,서울,2023-01-30 0:00,-1.6,,2.1,60,1009.7,-2.5
108,서울,2023-01-30 1:00,-2.3,,2,62,1010.1,-3.3
108,서울,2023-01-30 2:00,-2.9,,1.4,65,1010.3,-4.2
108,서울,2023-01-30 3:00,-3.3,,1.7,67,1010.7,-4.7
108,서울,2023-01-30 4:00,-4,,1.5,69,1011.1,-5.3
108,서울,2023-01-30 5:00,-4.3,,1.7,73,1011.4,-5.6
108,서울,2023-01-30 6:00,-4.2,,1.6,73,1011.9,-5.8
108,서울,2023-01-30 7:00,-4.1,,1.7,73,1012.4,-6
108,서울,2023-01-30 8:00,-4.3,,1.2,72,1013.2,-6
108,서울,2023-01-30 9:00,-3.7,,1.9,68,1013.9,-4.5
108,서울,2023-01-30 10:00,-1.5,,1.8,55,1014.3,-0.7
108,서울,2023-01-30 11:00,0,,3,44,1014.4,1.8
108,서울,2023-01-30 12:00,1.1,,3.3,39,1014,6.5
108,서울,2023-01-30 13:00,2.6,,3.7,36,1013.2,9.4
108,서울,2023-01-30 14:00,3.8,,3.2,33,1012.2,9.7
108,서울,2023-01-30 15:00,3.8,,3.4,32,1011.6,8.1
108,서울,2023-01-30 16:00,3.7,,4.3,33,1011.8,2.5
108,서울,2023-01-30 17:00,3.1,,3.3,36,1011.8,-0.1
108,서울,2023-01-30 18:00,1.6,,3.1,43,1011.8,-0.3
108,서울,2023-01-30 19:00,0.6,,2.5,47,1011.8,-0.6
108,서울,2023-01-30 20:00,-0.1,,1.4,52,1011.8,-0.8
108,서울,2023-01-30 21:00,-0.6,,2.5,57,1011.9,-1
108,서울,2023-01-30 22:00,-1,,0.7,60,1011.9,-1.5
108,서울,2023-01-30 23:00,-1.5,,0.9,64,1012.1,-2.1
108,서울,2023-01-31 0:00,-1.9,,1.5,68,1011.7,-2.7
108,서울,2023-01-31 1:00,-2.4,,1.9,69,1011.5,-3.3
108,서울,2023-01-31 2:00,-2.7,,2,70,1011.2,-3.8
108,서울,2023-01-31 3:00,-3.1,,1.9,73,1011,-4.2
108,서울,2023-01-31 4:00,-3.4,,1.9,72,1010.6,-4.6
108,서울,2023-01-31 5:00,-3.4,,2.2,75,1010,-4.6
108,서울,2023-01-31 6:00,-3.3,,2.8,72,1009.6,-4.7
108,서울,2023-01-31 7:00,-3.3,,2.9,71,1009.3,-4.9
108,서울,2023-01-31 8:00,-3.5,,2.4,71,1009.4,-4.8
108,서울,2023-01-31 9:00,-2.1,,2.6,68,1009.7,-3.2
108,서울,2023-01-31 10:00,0.3,,2.4,61,1009.7,-0.4
108,서울,2023-01-31 11:00,1.5,,2.7,56,1009.3,0.3
108,서울,2023-01-31 12:00,2.4,,2.8,55,1007.9,0.9
108,서울,2023-01-31 13:00,3.7,,1.9,51,1006.5,1.9
108,서울,2023-01-31 14:00,4.9,,1.5,50,1005.3,3
108,서울,2023-01-31 15:00,6.1,,1.4,49,1004.6,4.2
108,서울,2023-01-31 16:00,7.7,,3.9,63,1004.3,3.5
108,서울,2023-01-31 17:00,7.3,,4,67,1004,2.2
108,서울,2023-01-31 18:00,7.1,,4,69,1004.1,1.6
108,서울,2023-01-31 19:00,6.9,,2.9,72,1004.1,1.4
108,서울,2023-01-31 20:00,6.6,,3,75,1004.1,1.3
108,서울,2023-01-31 21:00,6.3,,3.3,78,1003.9,1.4
108,서울,2023-01-31 22:00,6.2,,3.1,82,1004.1,1.4
108,서울,2023-01-31 23:00,6,,2.7,86,1004,1.3
108,서울,2023-02-01 0:00,6,,3.4,89,1003.9,1.1
108,서울,2023-02-01 1:00,5.2,,4,88,1004,0.9
108,서울,2023-02-01 2:00,4.3,,2.2,89,1004.4,-0.1
108,서울,2023-02-01 3:00,3.3,,1.2,93,1004.2,-0.2
108,서울,2023-02-01 4:00,2.2,,2.1,96,1004.4,-0.2
108,서울,2023-02-01 5:00,1.6,,2,96,1004.3,-0.2
108,서울,2023-02-01 6:00,0.9,,3.7,99,1004.8,-0.3
108,서울,2023-02-01 7:00,0.2,,1.7,96,1004.9,-0.5
108,서울,2023-02-01 8:00,-0.4,,2.2,96,1005.8,-0.6
108,서울,2023-02-01 9:00,-0.3,,2.9,97,1006.6,-0.2
108,서울,2023-02-01 10:00,0.7,,3,91,1007.6,0
108,서울,2023-02-01 11:00,2.1,,2.1,79,1008.1,3.7
108,서울,2023-02-01 12:00,3.2,,5.4,50,1007.8,8.7
108,서울,2023-02-01 13:00,3.7,,5,48,1007.5,9.9
108,서울,2023-02-01 14:00,4.7,,4.5,39,1007.4,10.2
108,서울,2023-02-01 15:00,3.6,,5.4,40,1008,7.4
